id,nom_estab,raz_social,codigo_act,per_ocu,telefono,correoelec,www,nom_vial,numero_ext,cve_mun,latitud,longitud
1915576,Picsa Aluminio,Proyectos Industriales Y Comercializacion Sa De Cv,434221,0 a 5 personas,,admonpicsa@hotmail.com,,Patria,3384.0,120,20.63085493,-103.40723017
1933092,Pigmentos Federacion,,434222,0 a 5 personas,,,,Federacion,1744.0,39,20.67663748,-103.31358603
6435190,Placalza,,434229,0 a 5 personas,,,,Federacion,1330.0,39,20.67887772,-103.32114304
1653807,Plafimsa,Placa Y Fierro De Monterrey Sa De Cv,434221,6 a 10 personas,,plafimsa01@prodigy.net.mx,www.plafimsa.com,Ninguno,530.0,39,20.71713007,-103.30989096
7135895,Plantas Purificadoras De Agua Aquaclyva,Sistemas Electricos Aqua Sa De Cv,435220,11 a 30 personas,5511478611.0,,,Montemorelos,3831.0,120,20.63886441,-103.40833406
1936744,Plantas Y Embotelladoras De Agua Puritronic,Plantas Y Embotelladoras De Agua Sa De Cv,435419,0 a 5 personas,3222229280.0,claudia@puritronic.com.mx,www.puritronic.com.mx,Francisco Medina Ascencio,2600.0,67,20.6634166,-105.2452351
6334583,Plantecnia,Plantecnia Sa De Cv,434229,0 a 5 personas,,rh@plantecnia.com.mx,,Federación,1616.0,39,20.67728931,-103.31587125
1875081,Plasmateck,,435220,0 a 5 personas,3336521091.0,plasmatec1@hotmail.com,,Cristobal Colon,2170.0,39,20.64831947,-103.36856822
6859791,Plastic Cycle,Plastic Cycle Sa De Cv,434229,0 a 5 personas,,contabilidad@plastic-cycle.com,,Islote,2574.0,39,20.64935447,-103.3903318
9391062,Plastic Cycle,Plastic Cycle Sa De Cv,434229,0 a 5 personas,,,,El Salto,340.0,70,20.55197987,-103.26975829
6337692,Plasticos Galcas De Occidente,Plasticos Galcas De Occidente Sa De Cv,434222,6 a 10 personas,,acordova@megared.net.mx,,Gladiola,30.0,97,20.58662428,-103.44076757
6487113,Plasticos Quimicos Industriales De Occidente De S.A De C.V,,434229,6 a 10 personas,10282300.0,,,Lazaro Cardenas,288.0,120,20.60236754,-103.42948095
1696922,Plasticos Y Compuestos,Plasticos Y Compuestos Sa De Cv,434222,0 a 5 personas,,claudia.valdes@plastcom.com.mx,www.plastcom.mx,Javier Mina,1233.0,120,20.64591861,-103.44116854
6263302,Plastiformas De Mexico,Plastiformas De Mexico Sa De Cv,434222,11 a 30 personas,,contabilidad@plastiformas.com.mx,www.plastiformas.com.mx,Anillo Periférico Sur Manuel Gómez Morín,7555.0,98,20.59997421,-103.39424975
6953606,Plastimetales,,434221,6 a 10 personas,,,,Isla Socorro,2993.0,39,20.63180686,-103.39028735
9448678,Plesa Steel,Plesa Anahuac Y Cias Sa De Cv,434221,11 a 30 personas,,shernandez@plesa.com.mx,www.plesa.com.mx,Carlos Reyes Aviles,5739.0,98,20.58674255,-103.38307756
8166019,Plomeria Industrial,Plomeria Industrial De Guadalajara Sa De Cv,434221,6 a 10 personas,,contabilidadgpo@plomeriaunversal.com,,España,1176.0,39,20.65965113,-103.3537755
8736099,Plomeria Industrial,Plomeria Industrial De Guadalajara Sa De Cv,434221,0 a 5 personas,,contabilidadgpo@plomeriaunversal.com,,8 De Julio,1167.0,39,20.65933998,-103.35583138
8736098,Plomeria Industrial,Plomeria Industrial De Guadalajara Sa De Cv,434221,6 a 10 personas,,contabilidadgpo@plomeriauniversal.com,,8 De Julio,1153.0,39,20.65957209,-103.35573651
8373364,Plumber One,Fuerza Omega Sa De Cv,434221,6 a 10 personas,,mhernadez@fuerzaomega.com.mx,,Volcan Ajusco,565.0,120,20.64479118,-103.43348351
1826796,Pneumatecnia,Pneumatecnia Sa De Cv,435419,11 a 30 personas,3336289831.0,,,Volcan Popocatepetl,1844.0,120,20.64270487,-103.42612648
6342102,Pochteca Materias Primas Sucursal Guadalajara,Pochteca Materias Primas Sa De Cv,434222,51 a 100 personas,,jcaudilloa@pochteca.com.mx,www.pochteca.com.mx,Gobernador Curiel,400.0,98,20.5779995,-103.3568589
1931883,Poleoretano,Sistema De Poleoretano Sa De Cv,434222,0 a 5 personas,3336449303.0,,,Pablo Valdez,1609.0,39,20.67951095,-103.31526085
7870840,Poli Acero,Poli Acero Sa De Cv,434221,6 a 10 personas,,,,Heliodoro Hernandez Loza,3.0,70,20.51172131,-103.1932398
8513789,Poli Acero,Poli Acero ,434221,11 a 30 personas,,tequila@poliacero.com,,Internacional,618.0,94,20.87856774,-103.82141829
7884854,Poli Acero,Poli Acero Sa De Cv,434221,6 a 10 personas,,verde@poliacero.com,,Industrial El Salto,1488.0,70,20.55284855,-103.27005363
1694514,Poli Acero Express,,434221,6 a 10 personas,3331807115.0,,,Bahia San Carlos,3427.0,120,20.64148776,-103.44764515
6855920,Poliacero,Poliacero Sa De Cv,434221,11 a 30 personas,,contabilidad@poliacero.com,www.poliacero.com,Los Laureles,451.0,120,20.73026549,-103.38553294
6346492,Poliacero,Poliacero Sa De Cv,434221,11 a 30 personas,,contabilidad@poliacero.com,www.poliacero.com,Oblatos,1030.0,39,20.69362065,-103.3224186
6801667,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Heliodoro Hernández Loza,3.0,70,20.51186928,-103.1928114
1922800,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Santa Ana Tepetitlán,3000.0,120,20.61715817,-103.44882839
6801666,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Heliodoro Hernández Loza,1490.0,70,20.51193697,-103.19261543
6342630,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Carretera Guadalajara-Morelia,220.0,97,20.4822353,-103.49659815
9463854,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,wwwpoliacero.com,Nacional,75.0,107,20.1540915,-103.1882734
6813499,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Internacional,610.0,94,20.87861018,-103.8216099
6344591,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Domingo Ramírez,745.0,39,20.72036886,-103.32462951
6853876,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,A Nogales,837.0,120,20.72819359,-103.55289962
1756867,Poliacero,,434221,11 a 30 personas,3877633294.0,,,Guadalajara-Morelia,1004.0,50,20.2753485,-103.44576795
9394824,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Vicente Guerrero Poniente,78.0,50,20.27946833,-103.44383737
9444390,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Prolongacion Colon,145.0,120,20.58642057,-103.4215277
7862713,Poliacero,Dacero Distribuidor Sa De Cv,434221,6 a 10 personas,,atotonilco@poliacero.com,www.poliacero.com,Independencia,,13,20.55051018,-102.50076261
6336732,Poliacero,Poliacero Sa De Cv,434221,6 a 10 personas,,contabilidad@poliacero.com,www.poliacero.com,Hidalgo,144.0,30,20.29691068,-103.2390055
1830750,Policrane,Abastecedora Castell Sa De Cv,435220,11 a 30 personas,3921225376.0,dnaprofile@gmail.com,www.dnaprofile.com,Washington,421.0,39,20.65549317,-103.34747899
6338412,Poliformas Plasticas,Poliformas Plasticas Sa De Cv,434222,11 a 30 personas,,,www.poliformas.mx,González Gallo,2547.0,39,20.63631017,-103.32681171
6344071,Poliformas Plasticas,Poliformas Plasticas Sa De Cv,434222,6 a 10 personas,,,www.poliformas.mx,Tonalá,445.0,101,20.61805729,-103.25718154
1661710,Polilaminas De Alva,,434221,11 a 30 personas,3414122223.0,,,Juarez,95.0,23,19.70595102,-103.46619655
1829117,Polimero Y Materias Primas Internacionales,Polimeros Y Materias Primas Internacionales Sa De Cv,434222,0 a 5 personas,,,,3,759.0,39,20.64401033,-103.34379573
6337821,Polimeros Nacionales,Polimeros Nacionales Sa De Cv,434222,11 a 30 personas,,prospec@polnac.com,www.polnac.com,Anillo Periférico Sur,6350.0,98,20.57983384,-103.37034118
6491164,Polirecinas De Mexico,Poliresinas De Mexico Sa De Cv,434222,0 a 5 personas,,,,Mirlo,1143.0,39,20.6567073,-103.35607152
6341712,Power Depot,Power Depot Sa De Cv,435419,11 a 30 personas,,compras@powerdepot.mx,www.powerdepot.com.mx,Nueva Orleans,1090.0,39,20.65647354,-103.3498512
6715236,Power On,Power On De Oriente Sa De Cv,435220,0 a 5 personas,,vestrada@powerondeoriente.mx,,González Gallo,2492.0,39,20.6370195,-103.3276568
1802966,Praxair Arco Gases,,434222,6 a 10 personas,3414127983.0,arcogases_luisjuan@hotmail.com,,Carlos Maria De Bustamante,164.0,23,19.71103626,-103.46861218
6782131,Praxair Mexico,Praxair Mexico Sa De Cv,434222,11 a 30 personas,,rafael.unda@linde.com,wwwpraxair.com.mx,González Gallo,1675.0,39,20.64978198,-103.33572767
8650092,Praxair Mexico,Praxair Mexico S De Rl De Cv,434221,0 a 5 personas,,miguel_torralo@praxair.com,www.praxair.com.mx,Lopez Mateos Sur,2015.0,120,20.61270756,-103.42804399
6782160,Praxair Mexico,Praxair Mexico Sa De Cv,434222,11 a 30 personas,,rafael.unda@linde.com,www.praxair.com.mx,Francisco Medina Ascencio,9500.0,67,20.68706568,-105.23669575
1733730,Praxair Mexico,,435419,0 a 5 personas,3336596878.0,miguel_gomez@praxair.com,www.praxair.com.mx,Francisco Silva Romero,25.0,98,20.6385771,-103.30047575
7885191,Praxair Mexico,Praxair Mexico S De Rl De Cv,434222,0 a 5 personas,,,,El Salto-El Verde,79.0,70,20.51515723,-103.23979935
8650077,Praxair Mexico,Praxair Mexico S De Rl De Cv,434222,0 a 5 personas,3921180928.0,,,20 De Noviembre,,63,20.33151482,-102.77451372
6344120,Privarsa,Proveedora Industrial Vargas Sa De Cv,434221,6 a 10 personas,,ventas@privarsa.com.mx,www.privarsa.com.mx,Fray Francisco Frejes,557.0,39,20.68607688,-103.37666797
1691747,Prodeca,,436112,0 a 5 personas,,prodeca2000@hotmail.com,,Hidalgo,264.0,120,20.6061569,-103.42429522
1727726,Prodetec,,435419,0 a 5 personas,4999922443.0,,,Alvaro Obregon,98.0,25,22.10818859,-103.26899425
6263344,Productos Curtientes,Productos Curtientes Sa De Cv,434222,0 a 5 personas,,antonio@curtientes.com,,Río De La Loza,1721.0,39,20.64162685,-103.33341187
6263925,Productos Curtientes,Productos Curtientes Sa De Cv,434222,6 a 10 personas,,antonio@curtientes.com,,Libertad,1368.0,39,20.67156278,-103.3575069
1652781,Productos De Limpieza,,434222,0 a 5 personas,3321097106.0,liz.cimaquim@gmail.com,,3,633.0,39,20.63792982,-103.35430278
9013260,Productos De Limpieza,,434222,0 a 5 personas,,,,Independencia,725.0,120,20.72626253,-103.39777047
6907717,Productos De Limpieza Gris,,435419,0 a 5 personas,,,,Cuatro Caminos,142.0,98,20.591193,-103.27424203
8365089,Productos De Limpieza Jazmin,,435419,0 a 5 personas,,,,Joaquin Amaro,3142.0,39,20.70787447,-103.294281
8691581,Productos De Limpieza Madesa,Madesa Sa De Cv,435419,0 a 5 personas,,facturacionyventas@madesagdl.com,www.madesagdl.com,Herrera Y Cairo,1532.0,39,20.68321816,-103.3687445
7341486,Productos De Limpieza Sin Nombre,,435419,0 a 5 personas,,,,Altamirano,18.0,115,21.98096527,-103.59447808
7609583,Productos De Limpieza Zavala,,435419,0 a 5 personas,,,,Pablo Valdez,1992.0,39,20.67730314,-103.30828255
8012502,Productos De Seguridad Y Tecnologia,,435419,0 a 5 personas,3334042846.0,,,Morelos,411.0,39,20.67646712,-103.34859269
1715100,Productos De Tratamiento De Agua Epsilon Servicios Quimicos,,434222,11 a 30 personas,,,,Naranjo,204.0,101,20.63347918,-103.27861483
6338600,Productos Eiffel,Productos Eiffel Sa De Cv,434222,31 a 50 personas,,contacto@eiffel.com,eiffel.com.mx,Siglo 21,50.0,97,20.47378526,-103.4967619
1962232,Productos Industriales Refractarios De Occidente,,435220,0 a 5 personas,,,,Calle Del Federalismo Norte,1300.0,39,20.69528252,-103.35448705
6342959,Productos Laminados De Monterrey Cedis Tlaquepaue,Productos Laminados De Monterrey Sa De Cv,434221,6 a 10 personas,,elsa.sifuentres@prolamsa.com,www.prolamsa.com,Textiles,3130.0,98,20.62172106,-103.32198013
6340819,Productos Químicos Mrc,Productos Químicos Mrc Sa De Cv,434222,11 a 30 personas,,asistente@quimicosmrc.com,www.quimicosmrc.com,Volcán Jorullo,1877.0,120,20.64509525,-103.4310229
1699177,Productos Quimicos Zaque,Productos Quimicos Zaque Sa De Cv,434222,6 a 10 personas,3336820227.0,contabilidad@zaque.com.mx,www.zaque.com,Camino Arenero,72.0,120,20.70176596,-103.46062991
1791341,Profesionales En Seguridad Industrial,,435419,0 a 5 personas,,,,Anacleto Gonzalez Flores Sur,341.0,93,20.80924428,-102.75423515
8981920,Professional Turbo,,436112,0 a 5 personas,,,,Querido Moheno,2006.0,39,20.65305558,-103.31601246
6343292,Promaplast,Proveedora De Materiales Plasticos Sa De Cv,434222,0 a 5 personas,,gisela.garcia@imcdmx.com,www.promaplast.com.mx,Ninguno,1275.0,120,20.62386696,-103.44896559
6337676,Promasa,Procesadora Y Moledora De Acero Sa De Cv,434311,11 a 30 personas,,,,Del Tigre,2191.0,120,20.76003786,-103.42151742
6337678,Promasa,Procesadora Y Moledora De Acero Sa De Cv,434311,0 a 5 personas,,,,Alberto Correa,3980.0,39,20.62356687,-103.37453545
6338950,Promasa,Procesadora Y Moledora De Acero Sa De Cv,434311,0 a 5 personas,,marksgdl@hotmail.com,www.promosarecicla.com.mx,Mirlo,1236.0,39,20.65492832,-103.3569729
8779942,Promocionales Stock Sur Mexico Guadalajara,Stock Sur Mexico Sa De Cv,434229,0 a 5 personas,,ccecilia@stocksur.com,www.mexico.cdopromocionales.com,San Rafael,1611.0,39,20.66675824,-103.3982478
7491341,Promociones De La Costa,,434222,0 a 5 personas,,,,Emiliano Zapata,50.0,22,19.22780747,-104.70821821
6261066,Promotora Industrial Gim,Promotora Industrial Gim Sa De Cv,434221,51 a 100 personas,,rosa.toledo@prominox.mx,,Avenida De La Patria Oriente,29.0,39,20.62204872,-103.34606566
1892780,Proquiab,Proquiab Sa De Cv,434222,6 a 10 personas,3338604906.0,,,Miguel,11.0,98,20.60683561,-103.31819101
1915938,Proquimerci,,434222,6 a 10 personas,3336318476.0,pqmleanos74@outlook.es,,Sierra De Tapalpa,5397.0,120,20.62598865,-103.40976712
6742424,Prosafe,Ipf Hunter Sa De Cv,435419,0 a 5 personas,,retail@prosafe.mx,www.prosafe.com,Lazaro Cardenas,2365.0,39,20.63900866,-103.34553442
6341836,Prosil,Pro Sil Sa De Cv,436112,31 a 50 personas,,cchavez@prosil.com.mx,,4,2220.0,39,20.64834802,-103.36520638
1888906,Proteccion Industrial De Jalisco,,435419,0 a 5 personas,,proteccionindustrial@hotmail.com,,Independencia Norte,1242.0,39,20.6932753,-103.33190766
8361103,Protoquimica,Protoquimica Sa De Cv,434222,6 a 10 personas,36653135.0,,,Allende,190.0,120,20.60609918,-103.42338113
6907180,Protrack,,436112,0 a 5 personas,,gdlautopartes1@hotmail.com,,Anillo Periferico Sur Manuel Gomez Morin,833.0,98,20.59570864,-103.31152201
9143971,Provedores Especializados Asociados,Provedores Especializados Asociados Sa De Cv,434222,11 a 30 personas,,proesa_ato@prodigy.net.mx,,9,414.0,39,20.64529724,-103.34581811
6264478,Proveedor De Industrias De Jalisco,,435220,0 a 5 personas,,,,Ramon Corona,505.0,39,20.67020862,-103.34612922
6877804,Proveedor Quimico De Guadalajara,Proveedor Quimico De Guadalajara Sa De Cv,434222,11 a 30 personas,,emunoz@pqg.com.mx,www.pqg.com.mx,Solera,100.0,120,20.68864174,-103.4431746
1662473,Proveedora Alianza,Proveedora Alianza Sa De Cv,436112,0 a 5 personas,3333362839.0,facturas@proveedoralianza.com,proveedoraalianza.com,Volcan Pelee,440.0,39,20.73101263,-103.31992369
1889724,Proveedora De Aceros Jalisco,,434221,11 a 30 personas,3336074291.0,,,Periferico,28.0,101,20.69298768,-103.26913785
1649237,Proveedora De Alambrados,,434221,6 a 10 personas,3338381192.0,proveealambres@yahoo.com.mx,www.proveedoradealambrados.com,Justo Corro,1717.0,39,20.65513384,-103.31981953
1690134,Proveedora De Alambres Deinfra,Proveedora De Alambres Deinfra Sa De Cv,434221,6 a 10 personas,,rfranco@deinfra.com.mx,www.deinfra.mx,Rotonda,7.0,39,20.63895127,-103.34463695
1657362,Proveedora Ferretera Vallarta,Proveedora Ferretera Vallarta S De Rl De Cv,434221,6 a 10 personas,,ferreteravallarta@yahoo.com.mx,,Vallarta Eje Poniente,5150.0,120,20.67845261,-103.41852564
7039212,Proyecto Comunitario Para El Preceso Integral Del Reciclaje,,434311,6 a 10 personas,3336702980.0,,,Luis Covarrubias,446.0,39,20.618965,-103.35225729
1839169,Proyectos E Instrumentos,Proyectos E Instrumentos Sa De Cv,435419,0 a 5 personas,3338253058.0,mexico@peisainter.com,www.peisainter.com,Penitenciaria,256.0,39,20.6724186,-103.35575308
1800043,Proyectos Productos Y Servicios Industriales De Occidente,Proyectos Productos Y Servicios Industriales Sa De Cv,435220,0 a 5 personas,3331570362.0,prosesagdl@yahoo.com.mx,www.pprosesa.com,Bolivia,2090.0,39,20.64983163,-103.36934467
9095602,Proyectos Y Sistemas De Rie,,434229,0 a 5 personas,,,,Miguel De La Madrid,101.0,13,20.54591843,-102.52171953
1696030,Prynter Machinery And Supply,Prynter Machiney And Supply Sa De Cv,435220,6 a 10 personas,3336343525.0,,,Balanza,4146.0,120,20.63677423,-103.41341599
7008449,Psm Alambrados Y Construccion,,434221,0 a 5 personas,,,,Ocampo,31.0,23,19.69945042,-103.46413804
1648385,Psm Alambrados Y Construcciones,,434221,0 a 5 personas,3414105814.0,,,Obispo Serafin Vazquez Elizalde,816.0,23,19.68015105,-103.47276517
1699403,Puertas Automaticas De Jalisco,,434229,0 a 5 personas,3321762669.0,,,Independencia,117.0,120,20.67937884,-103.43578338
1839939,Puertas Automaticas Em,Puertas Automaticas Em ,435419,6 a 10 personas,3336172865.0,,www.puertasautomaticasem.com,Pensador Mexicano,1546.0,39,20.66191544,-103.32153672
9329705,Puertas De Aluminio,Puertas De Aluminio ,434221,0 a 5 personas,,,,Juan Gil Preciado,480.0,47,20.29233782,-102.71951096
9269116,Puertas Ferreira,,434221,0 a 5 personas,,,,Division Del Norte,786.0,39,20.7033988,-103.34300284
9090682,Pulido Aceros,,434221,0 a 5 personas,,,,Patria,990.0,39,20.62150046,-103.3604806
1884679,Pulido Aceros,,434221,6 a 10 personas,,pulido_aceros@hotmail.com,www.tuperpasa.com,Patria L. Oriente,3.0,6,20.53552906,-104.02752559
7865990,Pulido Truck & Parts,,436112,0 a 5 personas,,,www.pulidotp.com,Nuez,2221.0,39,20.65011956,-103.38374269
6853356,Pulido Truck And Parts,Pulido Truck And Parts Sa De Cv,436112,101 a 250 personas,,contabilidad@cromadorachp.com,,Ninguno,,124,20.61800884,-103.00916236
6340050,Pydsa Guadalajara Corona,Plasticos Y Derivados Sa De Cv,434222,0 a 5 personas,,gdlcorona@pydsa.com.mx,www.pydsa.com.mx,Ramón Corona,561.0,39,20.66892708,-103.34602648
6264020,Pyosa Industrias,Pyosa Industrias Sapi De Cv,434222,0 a 5 personas,,albertom@pyosa.com,www.pyosa.com,5,168.0,39,20.64624761,-103.35215544
9185604,Pyse,Productos Y Suministro Especializados De Lagos Sapi De Cv,435220,0 a 5 personas,4747464472.0,pyselagos@prodigy.net.mx,,Miguel Hidalgo,678.0,53,21.35342244,-101.93633968
9429372,Pyse Productos Y Suministros Especializados De Lagos,Pyse Productos Y Suministros Especializados De Lagos Sapi De Cv,435220,6 a 10 personas,,,,Margarito González Rubio,934.0,53,21.34918952,-101.9388391
1673168,Q Digital,Q Digital S De Rl De Cv,435419,11 a 30 personas,,admon@qdigital.mx,,Ninguno,2305.0,39,20.65373638,-103.37840948
6865868,Quimica Bicentenario De La Independencia,Quimica Bicentenario De La Independencia Sa De Cv,434222,11 a 30 personas,,c.mantecon@quimicabicentenario.com,www.quimicabicentenario.com,Calzada Del Ejército,260.0,39,20.66600992,-103.3328579
6342170,Quimica Boss,Quimica Boss Sa De Cv,434222,31 a 50 personas,3334639156.0,contabilidad@qumicaboss.com.mx,www.quimicaboss.com.mx,San Agustín,759.0,120,20.62121166,-103.4344944
6865892,Quimica Boss,Quimica Boss Sa De Cv,434222,0 a 5 personas,,contabilidad@quimicaboss.com.mx,www.quimicaboss.com.mx,San Agustín,856.0,120,20.62135369,-103.43440635
6865893,Quimica Boss,Quimica Boss Sa De Cv,434222,11 a 30 personas,,contabilidad@quimicaboss.com.mx,www.quimicaboss.com.mx,Santa Ana,750.0,120,20.62068471,-103.435074
1925145,Quimica De Emulsificantes,Quimica De Emulsificantes S De Rl De Cv,434222,6 a 10 personas,,ventas@cudem.com.mx,www.cudem.com.mx,Agua Marina,3022.0,120,20.59598498,-103.43420797
1830723,Quimica Marcat,Quimica Marcat Sa De Cv,434222,11 a 30 personas,,lespinoza@marcat.com.mx,www.marcat.com.mx,Carretera San Isidro Mazatepec Km11,99.0,97,20.4942916,-103.5728192
6435641,Quimica Pim,Quimica Pima Sa De Cv,434222,0 a 5 personas,,earellano@quimicapima.com,www.quimicapima.com,Las Vías,300.0,98,20.59621955,-103.30502904
6337975,Quimica Rana Jalisco,Quimica Rana Sa De Cv,434222,6 a 10 personas,,,www.quimicarana.com.mx,Trigo,382.0,39,20.63339734,-103.3421333
6886092,Quimica Teuton,Quimica Teuton Sa De Cv,434222,0 a 5 personas,,blancasb@quimicateuton.com,www.quimicateuton.com,Ninguno,250.0,97,20.47946583,-103.54185972
1917418,Quimica Urivar,,435419,0 a 5 personas,3336934887.0,,,Santa Rosa,25.0,120,20.62819054,-103.43780624
1652388,Quimicos Industriales Quibasa,Quimicos Industriales Basa Sa De Cv,434222,6 a 10 personas,,salvador@quibasa.com,,Montes Urales,2569.0,39,20.70914259,-103.31797356
1820494,Quimicos Leocen,Quimicos Leocen Sa De Cv,434222,11 a 30 personas,3336970013.0,,,Parian,400.0,70,20.56619656,-103.2829392
6340822,Quimicos Para Cosmeticos Y Detergentes Aditivos Y Productos Quimicos,Aditivos Y Productos Quimicos Sa De Cv,434222,11 a 30 personas,,,,Volcan Vesubio,5836.0,120,20.64184998,-103.43072026
1679320,Quimicos Quicosa De Occidente,Quimicos Quicosa De Occidente Sa De Cv,434222,0 a 5 personas,,,,Igualdad,172.0,39,20.70991346,-103.31977797
1829073,Quimicos Y Fertilizantes Marquez,,434222,11 a 30 personas,,,,4,2062.0,39,20.64619476,-103.34610839
1649147,Quimipel Mexico,Quimipel Mexico Sa De Cv,434222,0 a 5 personas,3336300630.0,quimipelmexico@yahoo.com,,Lope De Vega,177.0,39,20.67099934,-103.37984844
6771012,Quimosa,Quimica Del Oeste Sa,434222,0 a 5 personas,3320155786.0,daniel@quimosa.com,,4,2700.0,39,20.63920183,-103.36905421
6340934,Quimosa,Quimica Del Oeste Sa,434222,51 a 100 personas,,daniel@quimosa.com,,Mexicaltzingo,1707.0,39,20.66826154,-103.3625147
7866704,Qustom Cnc De Mexico,Qustom Cnc De Mexico Sa De Cv,435220,6 a 10 personas,,,www.qustomcncdemexico.com,Calle Del Jardinero,379.0,98,20.58412487,-103.33702209
1689505,R A Baleros Industriales,,435220,0 a 5 personas,,rindustrialbearin@hotmail.com,,Rio Lagos,1563.0,39,20.64891526,-103.3314601
6263317,R Novoa Y Cia,R Novoa Y Cia Sa De Cv,435220,0 a 5 personas,,admonnovoa@rnovoa.com.mx,www.rnovo.com.mx,Revolución,685.0,39,20.66682378,-103.3346968
1653047,Radiaddores Deyac,Servicios De Arrastre Y Carga General ,436112,11 a 30 personas,,cobranzagdl@deyac.com.mx,www.deyac.com.mx,Lazaro Cardenas,1228.0,39,20.62862174,-103.33352632
7177096,Radiodores Alteños,,436112,6 a 10 personas,,,,Anacleto Gonzalez Flores Sur,1820.0,93,20.78670514,-102.77741767
8505476,Rai Mex Industries,Rai Mex Industries Sa De Cv,435419,11 a 30 personas,,,,Mariano Otero,1030.0,39,20.65907639,-103.38469126
6990336,Ramavi,,436112,6 a 10 personas,,ramavi09@gmail.com,,Libramiento Sur,25.0,8,20.68415981,-102.35323143
6338988,Rasa,Rasa Sistemas De Enfriamiento Sa De Cv,436112,101 a 250 personas,,javier.salazar@rasagdl.com.mx,www.rasagdl.com.mx,Héroes Ferrocarrileros,325.0,39,20.65108343,-103.3519829
8390092,Reballing Store,,435220,0 a 5 personas,,ventas@reballingstore.com,www.reballingstore.com,Ramon Corona,71.0,39,20.67556754,-103.3464006
9120363,Recacciones Para Camion T & C,Refacciones Para Camion T Y C Sa De Cv,436112,11 a 30 personas,3316134739.0,periferico@centrodedistribucion.net,,Anillo Periferico Sur Manuel Gomez Morin,5185.0,98,20.58784598,-103.32603006
1829701,Recicla,,434311,11 a 30 personas,3336241234.0,,,Juan Gil Preciado,2134.0,120,20.76979335,-103.44651945
1821836,Recicla Martin Express,,434311,0 a 5 personas,3310289555.0,,,Palma Real,706.0,120,20.64608296,-103.44923245
1732722,Reciclabe Hernandez,,434311,0 a 5 personas,,,,Juan Gil Preciado,371.0,47,20.29265773,-102.71776482
1799127,Reciclabes Avenida De La Cruz,,434311,0 a 5 personas,,,,San Cirilo,805.0,39,20.70216308,-103.31163195
1801255,Reciclables Hernández,,434311,0 a 5 personas,3929232651.0,,,Paulino Navarro,27.0,63,20.36259518,-102.7835205
9333754,Reciclables Kf De Mexico,Reciclables Kf De Mexico Sa De Cv,434311,11 a 30 personas,,kfreciclables@gmail.com,,San Nicolás De Tolentino,227.0,101,20.59654506,-103.24010447
1866672,Reciclables San Jacinto,,434311,0 a 5 personas,,reciclables_sanjacinto@hotmail.com,,San Jacinto,25.0,39,20.6618322,-103.29850204
1801947,Reciclado De Metales Hergo,,434311,6 a 10 personas,,,,Alfredo Gomez Arceo,20.0,63,20.36199754,-102.77723714
9333768,Reciclado De Metales Ordoñez,Reciclado De Metales Ordoñez Sa De Cv,434311,0 a 5 personas,,,,Ventura Anaya,1486.0,39,20.68688415,-103.29870557
8494717,Reciclado Garcia,,434311,0 a 5 personas,,,,Ejido,707.0,120,20.73254271,-103.3981383
1819636,Reciclado Guadalajara,Reciclados Guadalajara Sa De Cv,434311,0 a 5 personas,3336891533.0,,,Industrial El Salto,,70,20.56217097,-103.28572397
8286692,Recicladora,,434311,11 a 30 personas,,metales.eduardo@gmail.com,,Valle De Los Olivos,1379.0,98,20.55782007,-103.3390409
1940124,Recicladora,,434311,0 a 5 personas,,,,Gonzalez Carnicerito,527.0,93,20.80765761,-102.77568588
8863656,Recicladora,,434311,0 a 5 personas,3481295282.0,,,Marcos Lara,207.0,101,20.59499237,-103.24409996
1844941,Recicladora,,434311,6 a 10 personas,3313138850.0,,,Jose Maria Echauri,90.0,39,20.68489569,-103.3355895
7009043,Recicladora,,434311,0 a 5 personas,,,,Adolfo Lopez Mateos,1901.0,120,20.8013407,-103.49601589
8513997,Recicladora,,434311,0 a 5 personas,,,,Rio Tajo,2545.0,39,20.64001874,-103.32079306
1898628,Recicladora,,434311,0 a 5 personas,4491413374.0,,,Jose Maria Morelos,17.0,35,21.67498995,-102.11391349
1636690,Recicladora,Recicladora Zapopan Sa De Cv,434311,11 a 30 personas,3336360266.0,,,Ejido,564.0,120,20.73293549,-103.39793232
